20100104,01:00:00,2.7238,2.7238,2.7238,2.7238,1
20100104,02:00:00,2.723,2.7235,2.723,2.7235,2
20100104,15:00:00,2.6926,2.6926,2.6926,2.6926,1
20100105,01:00:00,2.6993,2.6993,2.6993,2.6993,1
20100105,10:00:00,2.7633,2.7633,2.7614,2.7614,2
20100105,13:00:00,2.7745,2.7745,2.7745,2.7745,1
20100105,20:00:00,2.6826,2.6826,2.6826,2.6826,1
20100106,01:00:00,2.6855,2.6855,2.6855,2.6855,1
20100106,10:00:00,2.7741,2.7741,2.7741,2.7741,1
20100106,12:00:00,2.7694,2.7694,2.7694,2.7694,1
20100107,01:00:00,2.683,2.683,2.683,2.683,1
20100108,01:00:00,2.7032,2.7032,2.7032,2.7032,1
20100108,02:00:00,2.7011,2.7011,2.7011,2.7011,1
20100111,01:00:00,2.6949,2.6975,2.6949,2.695,6
20100112,01:00:00,2.7194,2.7194,2.7194,2.7194,1
20100112,02:00:00,2.7192,2.7192,2.7192,2.7192,1
20100113,01:00:00,2.7487,2.7487,2.7487,2.7487,1
20100114,01:00:00,2.7809,2.7809,2.7809,2.7809,1
20100114,02:00:00,2.7833,2.7833,2.7833,2.7833,1
20100115,01:00:00,2.789,2.789,2.789,2.789,1
20100118,01:00:00,2.8057,2.8057,2.8057,2.8057,1
20100118,02:00:00,2.8072,2.8072,2.8072,2.8072,1
20100119,01:00:00,2.8085,2.8085,2.8085,2.8085,1
20100119,02:00:00,2.8082,2.8082,2.8081,2.8081,2
20100120,01:00:00,2.8095,2.8095,2.8095,2.8095,1
20100120,02:00:00,2.8088,2.8088,2.8088,2.8088,1
20100120,20:00:00,2.8342,2.8342,2.8342,2.8342,1
20100121,01:00:00,2.8338,2.8338,2.8338,2.8338,1
20100121,02:00:00,2.834,2.834,2.834,2.834,1
20100121,20:00:00,2.835,2.835,2.835,2.835,1
20100122,01:00:00,2.8458,2.8458,2.8458,2.8458,1
20100125,02:00:00,2.8579,2.8579,2.8484,2.8484,2
20100125,03:00:00,2.8491,2.8491,2.8491,2.8491,1
20100125,14:00:00,2.8812,2.8814,2.881,2.8814,3
20100126,01:00:00,2.8614,2.8614,2.8614,2.8614,1
20100127,01:00:00,2.8802,2.8802,2.8802,2.8802,1
20100127,02:00:00,2.8815,2.8815,2.8815,2.8815,1
20100128,01:00:00,2.9253,2.9253,2.9253,2.9253,1
20100128,02:00:00,2.9268,2.9268,2.9268,2.9268,1
20100129,01:00:00,2.9343,2.9343,2.9343,2.9343,1
20100201,01:00:00,2.9016,2.9016,2.9016,2.9016,1
20100201,02:00:00,2.9022,2.9022,2.9022,2.9022,1
20100201,03:00:00,2.8988,2.8988,2.8988,2.8988,1
20100202,01:00:00,2.8835,2.8835,2.8835,2.8835,1
20100202,09:00:00,2.9394,2.9394,2.9394,2.9394,1
20100202,20:00:00,2.849,2.849,2.849,2.849,1
20100203,01:00:00,2.8514,2.8514,2.8514,2.8514,1
20100203,02:00:00,2.852,2.852,2.852,2.852,1
20100203,03:00:00,2.8544,2.8544,2.8544,2.8544,1
20100203,04:00:00,2.8568,2.8568,2.8568,2.8568,1
20100203,09:00:00,2.9274,2.9274,2.9274,2.9274,1
20100203,15:00:00,2.9426,2.9426,2.9426,2.9426,1
20100204,01:00:00,2.847,2.847,2.847,2.847,1
20100204,13:00:00,2.9653,2.966,2.9653,2.966,2
20100205,01:00:00,2.8676,2.8676,2.8676,2.8676,1
20100205,02:00:00,2.8675,2.8675,2.8675,2.8675,1
20100205,10:00:00,2.9356,2.9356,2.9356,2.9356,1
20100205,12:00:00,2.9413,2.9413,2.9413,2.9413,1
20100208,01:00:00,2.8528,2.8528,2.8528,2.8528,1
20100208,02:00:00,2.8462,2.8462,2.8462,2.8462,1
20100208,10:00:00,2.9269,2.9269,2.9269,2.9269,1
20100208,14:00:00,2.9231,2.9237,2.9231,2.9231,3
20100209,01:00:00,2.8417,2.8417,2.8417,2.8417,1
20100210,01:00:00,2.8181,2.8181,2.8181,2.8181,1
20100210,11:00:00,2.8939,2.8945,2.8939,2.8945,2
20100210,12:00:00,2.8905,2.8905,2.8905,2.8905,1
20100211,01:00:00,2.8138,2.8138,2.8138,2.8138,1
20100211,02:00:00,2.813,2.813,2.813,2.813,1
20100211,11:00:00,2.8928,2.8928,2.8928,2.8928,1
20100212,01:00:00,2.83,2.83,2.83,2.83,1
20100212,11:00:00,2.9118,2.9118,2.9118,2.9118,1
20100212,13:00:00,2.9123,2.9123,2.9123,2.9123,1
20100215,01:00:00,2.8341,2.8341,2.8341,2.8341,1
20100216,01:00:00,2.833,2.833,2.833,2.833,1
20100216,10:00:00,2.8881,2.8881,2.8881,2.8881,1
20100216,11:00:00,2.8893,2.8893,2.8893,2.8893,1
20100216,15:00:00,2.9096,2.9096,2.9096,2.9096,1
20100217,01:00:00,2.8262,2.8262,2.8262,2.8262,1
20100217,02:00:00,2.8265,2.8265,2.8265,2.8265,1
20100217,09:00:00,2.906,2.906,2.8928,2.8928,2
20100218,01:00:00,2.7883,2.7883,2.7883,2.7883,1
20100218,02:00:00,2.7884,2.7884,2.7884,2.7884,1
20100218,10:00:00,2.8518,2.8518,2.8518,2.8518,1
20100218,13:00:00,2.8364,2.8364,2.8364,2.8364,1
20100219,01:00:00,2.7309,2.7309,2.7309,2.7309,1
20100219,02:00:00,2.7306,2.7306,2.7306,2.7306,1
20100219,16:00:00,2.7884,2.7884,2.7884,2.7884,1
20100222,01:00:00,2.7245,2.7245,2.7245,2.7245,1
20100222,02:00:00,2.7222,2.7222,2.7222,2.7222,1
20100222,15:00:00,2.7951,2.8009,2.7928,2.8009,3
20100223,01:00:00,2.7335,2.7335,2.7335,2.7335,1
20100223,09:00:00,2.8052,2.8052,2.8052,2.8052,1
20100223,11:00:00,2.8064,2.8064,2.8064,2.8064,1
20100224,01:00:00,2.7428,2.7428,2.7428,2.7428,1
20100224,10:00:00,2.7272,2.733,2.7272,2.733,3
20100225,01:00:00,2.7164,2.7164,2.7164,2.7164,1
20100225,13:00:00,2.7991,2.7991,2.7954,2.7954,2
20100226,01:00:00,2.7084,2.7084,2.7084,2.7084,1
20100226,02:00:00,2.7086,2.7086,2.7086,2.7086,1
20100226,11:00:00,2.7493,2.7493,2.7493,2.7493,1
20100226,14:00:00,2.7547,2.7547,2.7547,2.7547,1
20100301,01:00:00,2.6531,2.6531,2.6531,2.6531,1
20100301,02:00:00,2.6551,2.6551,2.6551,2.6551,1
20100301,10:00:00,2.6112,2.6112,2.606,2.606,4
20100302,01:00:00,2.6008,2.6008,2.6008,2.6008,1
20100302,10:00:00,2.682,2.682,2.682,2.682,1
20100302,11:00:00,2.6596,2.662,2.6596,2.662,2
20100302,14:00:00,2.5895,2.5895,2.5895,2.5895,1
20100303,01:00:00,2.6178,2.6178,2.6178,2.6178,1
20100303,12:00:00,2.6872,2.6872,2.6872,2.6872,1
20100303,15:00:00,2.7007,2.7007,2.7007,2.7007,1
20100304,01:00:00,2.6192,2.6192,2.6192,2.6192,1
20100304,09:00:00,2.7003,2.7003,2.7003,2.7003,1
20100304,12:00:00,2.6886,2.6886,2.6886,2.6886,1
20100305,01:00:00,2.6117,2.6117,2.6117,2.6117,1
20100305,10:00:00,2.6867,2.6867,2.6867,2.6867,1
20100305,12:00:00,2.6874,2.6874,2.6874,2.6874,1
20100308,01:00:00,2.616,2.616,2.616,2.616,1
20100308,02:00:00,2.6193,2.6193,2.6193,2.6193,1
20100308,11:00:00,2.6841,2.693,2.6841,2.693,2
20100309,01:00:00,2.6058,2.6058,2.6058,2.6058,1
20100309,02:00:00,2.6035,2.6035,2.6035,2.6035,1
20100309,12:00:00,2.6894,2.6894,2.6894,2.6894,1
20100309,14:00:00,2.6708,2.6708,2.6708,2.6708,1
20100310,01:00:00,2.58,2.58,2.58,2.58,1
20100310,09:00:00,2.6516,2.6516,2.6516,2.6516,1
20100310,16:00:00,2.6465,2.6465,2.6465,2.6465,1
20100311,01:00:00,2.5721,2.5721,2.5721,2.5721,1
20100311,02:00:00,2.5712,2.5712,2.5712,2.5712,1
20100311,09:00:00,2.6541,2.6541,2.6541,2.6541,1
20100311,10:00:00,2.6617,2.6617,2.6617,2.6617,1
20100311,14:00:00,2.6634,2.6634,2.6634,2.6634,1
20100312,01:00:00,2.5811,2.5811,2.5811,2.5811,1
20100312,02:00:00,2.5828,2.5828,2.5828,2.5828,1
20100312,03:00:00,2.5808,2.5808,2.5808,2.5808,1
20100312,09:00:00,2.6779,2.6779,2.6677,2.6677,2
20100315,02:00:00,2.5986,2.5986,2.5986,2.5986,1
20100315,03:00:00,2.6021,2.6026,2.6021,2.6026,2
20100316,02:00:00,2.5801,2.5801,2.5801,2.5801,1
20100316,03:00:00,2.5793,2.5793,2.5793,2.5793,1
20100316,13:00:00,2.6811,2.6811,2.6806,2.6806,2
20100317,02:00:00,2.6161,2.6161,2.6161,2.6161,1
20100317,03:00:00,2.6174,2.6174,2.6174,2.6174,1
20100317,09:00:00,2.7113,2.7113,2.6978,2.6978,2
20100317,21:00:00,2.6191,2.6198,2.6191,2.6198,3
20100318,02:00:00,2.6273,2.6273,2.6273,2.6273,1
20100318,03:00:00,2.6292,2.6292,2.6292,2.6292,1
20100318,10:00:00,2.7245,2.7245,2.7245,2.7245,1
20100318,15:00:00,2.7001,2.7001,2.7001,2.7001,1
20100319,02:00:00,2.6464,2.6464,2.6464,2.6464,1
20100319,03:00:00,2.6459,2.6459,2.6459,2.6459,1
20100319,11:00:00,2.6999,2.6999,2.6999,2.6999,1
20100319,12:00:00,2.6993,2.6993,2.6993,2.6993,1
20100322,03:00:00,2.619,2.6204,2.6165,2.6189,22
20100322,12:00:00,2.7297,2.7297,2.7297,2.7297,1
20100322,14:00:00,2.7144,2.7144,2.7144,2.7144,1
20100322,15:00:00,2.7158,2.7158,2.7158,2.7158,1
20100322,21:00:00,2.64,2.64,2.64,2.64,1
20100323,02:00:00,2.6163,2.6163,2.6163,2.6163,1
20100323,03:00:00,2.6161,2.6161,2.6161,2.6161,1
20100323,12:00:00,2.6865,2.6865,2.6865,2.6865,1
20100323,13:00:00,2.6775,2.6775,2.6775,2.6775,1
20100324,02:00:00,2.5865,2.5865,2.5865,2.5865,1
20100324,03:00:00,2.5869,2.5869,2.5869,2.5869,1
20100324,09:00:00,2.6726,2.6726,2.6726,2.6726,1
20100324,13:00:00,2.6718,2.6718,2.6718,2.6718,1
20100324,21:00:00,2.5965,2.5965,2.5965,2.5965,1
20100325,03:00:00,2.595,2.6089,2.595,2.6089,3
20100325,04:00:00,2.6109,2.6109,2.6109,2.6109,1
20100325,10:00:00,2.6706,2.6842,2.6706,2.6813,3
20100326,02:00:00,2.6343,2.6343,2.6343,2.6343,1
20100326,03:00:00,2.6327,2.6327,2.6327,2.6327,1
20100326,09:00:00,2.7092,2.7092,2.7092,2.7092,1
20100326,15:00:00,2.7143,2.7143,2.7143,2.7143,1
20100329,02:00:00,2.6467,2.6467,2.6405,2.6405,2
20100329,11:00:00,2.7115,2.7115,2.7075,2.7075,2
20100329,15:00:00,2.7091,2.7091,2.7091,2.7091,1
20100330,01:00:00,2.6198,2.6198,2.6198,2.6198,1
20100330,02:00:00,2.6244,2.6244,2.6244,2.6244,1
20100330,09:00:00,2.7145,2.7145,2.7145,2.7145,1
20100330,10:00:00,2.7091,2.7091,2.7091,2.7091,1
20100330,11:00:00,2.7131,2.7131,2.7131,2.7131,1
20100331,01:00:00,2.6219,2.6219,2.6219,2.6219,1
20100331,02:00:00,2.6224,2.6224,2.6224,2.6224,1
20100331,09:00:00,2.6999,2.709,2.6999,2.709,2
20100331,16:00:00,2.7032,2.7032,2.7032,2.7032,2
20100401,02:00:00,2.6323,2.6323,2.6323,2.6323,1
20100401,12:00:00,2.6987,2.6987,2.6966,2.6966,4
20100401,20:00:00,2.6244,2.6244,2.6244,2.6244,1
20100402,03:00:00,2.6209,2.6209,2.6209,2.6209,1
20100402,08:00:00,2.6913,2.6913,2.6913,2.6913,2
20100405,02:00:00,2.6172,2.6172,2.6172,2.6172,1
20100405,11:00:00,2.6893,2.6893,2.6893,2.6893,2
20100406,02:00:00,2.6151,2.6151,2.6039,2.6039,2
20100406,03:00:00,2.6067,2.6067,2.6067,2.6067,1
20100406,10:00:00,2.68,2.68,2.68,2.68,1
20100406,14:00:00,2.6772,2.6772,2.6772,2.6772,2
20100406,15:00:00,2.6775,2.6775,2.6775,2.6775,1
20100407,01:00:00,2.5994,2.5994,2.5994,2.5994,1
20100407,09:00:00,2.6693,2.6693,2.6693,2.6693,1
20100407,12:00:00,2.6769,2.6769,2.6769,2.6769,1
20100407,16:00:00,2.7103,2.7103,2.7103,2.7103,1
20100407,20:00:00,2.6088,2.6088,2.6088,2.6088,1
20100408,01:00:00,2.6346,2.6346,2.6346,2.6346,1
20100408,02:00:00,2.6347,2.6347,2.6347,2.6347,1
20100408,09:00:00,2.7113,2.7126,2.7113,2.7126,4
20100408,11:00:00,2.7244,2.7249,2.7244,2.7249,2
20100408,13:00:00,2.7075,2.7075,2.7075,2.7075,2
20100408,14:00:00,2.705,2.705,2.705,2.705,2
20100409,01:00:00,2.6433,2.6433,2.6433,2.6433,1
20100409,02:00:00,2.6437,2.6437,2.6437,2.6437,1
20100409,09:00:00,2.7185,2.7185,2.7185,2.7185,2
20100409,10:00:00,2.7161,2.7161,2.7161,2.7161,1
20100409,12:00:00,2.7212,2.7233,2.7212,2.7233,3
20100412,01:00:00,2.6496,2.6496,2.6496,2.6496,1
20100412,02:00:00,2.6508,2.6508,2.6508,2.6508,1
