20100104,0.94429,0.95199,0.93628,0.95067,71592
20100105,0.94995,0.95202,0.94573,0.94746,86424
20100106,0.94693,0.95126,0.94580,0.94949,82182
20100107,0.94924,0.95431,0.94591,0.94877,87431
20100108,0.94903,0.95400,0.94295,0.95199,85546
20100111,0.95450,0.96311,0.95364,0.96054,66692
20100112,0.96040,0.96177,0.95379,0.95529,90627
20100113,0.95566,0.96057,0.94975,0.95185,75951
20100114,0.95200,0.96055,0.94904,0.95309,70463
20100115,0.95338,0.95367,0.94693,0.95040,78718
20100118,0.94758,0.95185,0.94530,0.95061,41937
20100119,0.95014,0.95532,0.94532,0.95186,82403
20100120,0.95124,0.95770,0.94637,0.95195,110188
20100121,0.95224,0.95713,0.94629,0.94630,109112
20100122,0.94631,0.95735,0.94454,0.95250,93523
20100125,0.95506,0.95958,0.95246,0.95589,92103
20100126,0.95581,0.95837,0.95011,0.95459,114736
20100127,0.95447,0.96069,0.95116,0.95189,115926
20100128,0.95232,0.95687,0.95060,0.95336,122714
20100129,0.95335,0.95480,0.94451,0.94510,122994
20100201,0.94193,0.94753,0.94145,0.94549,97336
20100202,0.94557,0.94694,0.92879,0.93682,100934
20100203,0.93668,0.94144,0.93446,0.93769,100055
20100204,0.93757,0.93798,0.92478,0.92759,118521
20100205,0.92808,0.93221,0.92288,0.92749,142515
20100208,0.92665,0.93080,0.92511,0.92957,99508
20100209,0.92983,0.93842,0.92697,0.93669,119144
20100210,0.93563,0.93833,0.92904,0.92981,118454
20100211,0.92941,0.94139,0.92811,0.93470,125003
20100212,0.93470,0.93642,0.92729,0.93283,117910
20100215,0.93303,0.93419,0.93000,0.93149,38219
20100216,0.93200,0.94186,0.93116,0.94137,80412
20100217,0.94175,0.94308,0.93850,0.94059,86088
20100218,0.94060,0.94066,0.93369,0.93587,102027
20100219,0.93594,0.93922,0.93202,0.93446,103824
20100222,0.93549,0.93881,0.93245,0.93859,79246
20100223,0.93889,0.94222,0.93714,0.94159,108148
